[2025-01-23 17:20:06,149][INFO] Running PROJECT: CRC-KR, P LEARNING RATE: 0.0001, OPTIMIZER: ADAMW, NUM EPOCHS: 80, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.25
[2025-01-23 17:20:06,150][INFO] params["in_chans"]=[200, 16] python run_model0.py --proj CRC-KR --num_epochs 80 --plr 1e-4  --smoothing 0.25
[2025-01-23 17:20:06,150][INFO] params["dims"]=[512, 512]温度参数为0.55
[2025-01-23 17:20:06,150][INFO] params["out_chans"]=[16, 8]
[2025-01-23 17:20:06,150][INFO] params["heads"]=[8, 4]
[2025-01-23 19:00:53,786][INFO] Epoch[56/80], loss:0.4351, CE loss:0.4351
[2025-01-23 19:00:53,786][INFO] Epoch[56/80], train B-acc: 0.9320(0.8717-0.9762), test B-acc: 0.6391(0.5438-0.7345)
[2025-01-23 19:00:53,786][INFO] Epoch[56/80], train AUC: 0.9927(0.9846-0.9977), test AUC: 0.7624(0.6567-0.8540)
[2025-01-23 19:02:40,625][INFO] Epoch[57/80], loss:0.4342, CE loss:0.4342
[2025-01-23 19:02:40,625][INFO] Epoch[57/80], train B-acc: 0.9320(0.8767-0.9783), test B-acc: 0.6352(0.5395-0.7403)
[2025-01-23 19:02:40,625][INFO] Epoch[57/80], train AUC: 0.9933(0.9850-0.9980), test AUC: 0.7622(0.6585-0.8557)
[2025-01-23 19:04:27,235][INFO] Epoch[58/80], loss:0.4336, CE loss:0.4336
[2025-01-23 19:04:27,235][INFO] Epoch[58/80], train B-acc: 0.9312(0.8757-0.9764), test B-acc: 0.6489(0.5622-0.7451)
[2025-01-23 19:04:27,235][INFO] Epoch[58/80], train AUC: 0.9944(0.9866-0.9987), test AUC: 0.7652(0.6677-0.8552)
[2025-01-23 19:06:14,879][INFO] Epoch[59/80], loss:0.4331, CE loss:0.4331
[2025-01-23 19:06:14,879][INFO] Epoch[59/80], train B-acc: 0.9346(0.8803-0.9767), test B-acc: 0.6483(0.5585-0.7525)
[2025-01-23 19:06:14,879][INFO] Epoch[59/80], train AUC: 0.9948(0.9880-0.9988), test AUC: 0.7604(0.6582-0.8533)
[2025-01-23 19:08:04,316][INFO] Epoch[60/80], loss:0.4320, CE loss:0.4320
[2025-01-23 19:08:04,316][INFO] Epoch[60/80], train B-acc: 0.9305(0.8753-0.9750), test B-acc: 0.6463(0.5441-0.7425)
[2025-01-23 19:08:04,316][INFO] Epoch[60/80], train AUC: 0.9949(0.9878-0.9990), test AUC: 0.7575(0.6436-0.8489)
[2025-01-23 19:09:50,930][INFO] Epoch[61/80], loss:0.4309, CE loss:0.4309
[2025-01-23 19:09:50,931][INFO] Epoch[61/80], train B-acc: 0.9280(0.8703-0.9735), test B-acc: 0.6390(0.5463-0.7403)
[2025-01-23 19:09:50,931][INFO] Epoch[61/80], train AUC: 0.9951(0.9880-0.9991), test AUC: 0.7564(0.6468-0.8514)
[2025-01-23 19:11:37,143][INFO] Epoch[62/80], loss:0.4306, CE loss:0.4306
[2025-01-23 19:11:37,144][INFO] Epoch[62/80], train B-acc: 0.9330(0.8732-0.9767), test B-acc: 0.6423(0.5487-0.7426)
